지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
108,2019-12-04,2.0,-2.0,757.0,7.2,1403,0.92,,,,,0.0,8.3,320.0,2153.0,4.4,340.0,2159.0,1.8,1574.0,-10.2,21,1113,41.6,2.9,1018.5,1032.7,2359.0,1026.0,4.0,1029.3,9.7,8.7,1200.0,1.84,10.18,,,,,,1.0,1.0,2.5,-7.4,3.7,4.5,5.3,6.3,7.3,11.0,13.8,17.8,17.8,2.0,2.9,,
108,2019-12-05,-4.4,-8.5,2335.0,-0.2,3,,,,,,,10.5,290.0,1324.0,6.0,320.0,1330.0,3.2,2777.0,-18.9,17,1008,31.9,1.4,1025.3,1039.5,2338.0,1032.7,1.0,1036.4,9.7,9.2,1200.0,1.95,11.34,,,,,,0.0,0.0,-0.4,-10.6,1.4,3.2,4.7,5.9,7.2,10.9,13.7,17.8,17.9,1.7,2.4,,
108,2019-12-06,-5.9,-10.6,753.0,-1.0,1524,,,,,,,6.0,340.0,24.0,3.8,340.0,25.0,1.7,1457.0,-19.4,19,1203,34.5,1.4,1025.0,1039.4,1.0,1033.0,2359.0,1036.3,9.7,9.3,1200.0,1.95,11.24,,,,,,0.6,0.6,-2.9,-15.2,-0.6,1.4,3.4,4.8,6.3,10.5,13.4,17.6,17.8,1.4,2.0,0.0,
108,2019-12-07,-2.4,-5.5,154.0,1.2,1603,3.75,,,,,0.1,5.7,50.0,957.0,3.1,50.0,1000.0,1.7,1441.0,-8.2,48,9,65.0,3.4,1018.9,1033.1,1.0,1028.1,1520.0,1029.9,9.7,1.1,1500.0,0.55,2.86,0.0,,0.0,,0.0,6.6,6.5,-1.3,-9.7,-0.3,1.0,2.8,4.1,5.7,10.2,13.2,17.6,17.8,0.5,0.7,0.1,
108,2019-12-08,-0.9,-5.5,743.0,4.9,1445,,,,,,,5.6,320.0,1503.0,3.2,70.0,1007.0,1.4,1225.0,-7.0,30,1347,65.1,3.6,1018.0,1030.9,850.0,1027.5,1637.0,1028.9,9.7,8.9,1200.0,1.75,10.65,,,,,,1.1,0.0,-1.0,-10.0,-0.4,0.9,2.5,3.7,5.3,9.9,13.0,17.5,17.8,1.4,2.0,,
108,2019-12-09,3.2,-1.3,301.0,8.0,2311,0.33,,,,,0.0,7.0,160.0,2304.0,3.9,70.0,230.0,2.5,2168.0,-4.6,48,1439,56.8,4.5,1012.4,1027.7,1.0,1020.5,2350.0,1023.1,9.7,1.4,1000.0,0.83,3.46,,,,,,7.9,7.6,0.7,-4.2,0.5,1.3,2.5,3.6,5.0,9.5,12.8,17.3,17.7,0.9,1.3,1.7,
108,2019-12-10,8.1,6.0,825.0,10.8,1532,2.08,,,,,1.7,5.8,180.0,32.0,3.5,290.0,236.0,1.2,1034.0,5.1,65,1,82.3,8.8,1008.4,1021.4,1008.0,1017.2,2318.0,1018.9,9.7,2.0,1100.0,1.19,5.03,,,,,,8.9,8.6,5.9,1.0,5.2,4.5,4.2,4.8,5.1,9.2,12.6,17.3,17.7,0.8,1.2,0.2,
108,2019-12-11,6.3,0.1,2357.0,9.8,647,1.25,,,,,0.2,11.8,270.0,1702.0,7.2,270.0,1250.0,3.4,2931.0,-0.8,36,1243,62.0,6.3,1007.1,1023.8,2352.0,1014.3,556.0,1017.6,9.6,5.2,1300.0,1.3,5.75,,,,,,5.9,5.6,5.8,-2.4,6.0,5.9,5.7,6.1,6.0,9.0,12.3,17.2,17.6,1.6,2.3,,
108,2019-12-12,-0.7,-3.5,813.0,3.4,1458,,,,,,,8.7,320.0,353.0,4.2,290.0,309.0,1.8,1584.0,-11.4,23,1515,45.4,2.6,1018.0,1031.0,2153.0,1023.7,23.0,1029.0,9.6,9.1,1200.0,1.84,10.73,,,,,,0.0,0.0,0.6,-8.0,2.3,3.5,4.7,5.7,6.3,9.0,12.1,17.1,17.6,1.4,2.0,,
108,2019-12-13,2.1,-3.7,629.0,5.9,2209,2.17,,,,,1.0,7.3,250.0,2340.0,4.3,200.0,1631.0,2.0,1738.0,-6.6,35,1219,53.6,3.9,1015.7,1030.7,241.0,1021.7,2351.0,1026.5,9.6,3.4,1100.0,1.45,6.07,,,,,,6.8,3.8,1.1,-8.2,1.5,2.5,3.8,4.8,5.8,9.0,11.9,17.0,17.6,1.2,1.7,1.0,
108,2019-12-14,2.7,-0.1,812.0,6.4,1424,1.17,,,,,0.0,9.3,290.0,508.0,5.3,290.0,511.0,2.3,1977.0,-5.1,36,1526,58.3,4.3,1017.3,1030.6,2007.0,1021.6,3.0,1028.1,9.6,8.3,1200.0,1.78,10.07,,,,,,3.0,1.3,3.1,-5.0,3.8,4.0,4.4,5.1,5.7,8.9,11.8,16.9,17.6,1.5,2.2,,
108,2019-12-15,5.3,0.4,225.0,11.0,1453,,,,,,,6.8,70.0,413.0,3.6,70.0,420.0,2.0,1728.0,-3.9,36,1417,52.5,4.6,1018.2,1031.3,954.0,1026.6,2313.0,1028.9,9.6,7.3,1200.0,1.68,8.91,,,,,,2.9,1.6,3.1,-4.1,3.7,4.0,4.4,5.2,5.7,8.7,11.6,16.8,17.5,1.3,1.9,,
108,2019-12-16,7.8,2.1,517.0,12.9,1531,,,,,,,5.5,90.0,1248.0,3.2,70.0,1251.0,1.9,1646.0,0.0,41,1410,58.9,6.2,1012.1,1026.8,1.0,1017.4,2358.0,1022.6,9.6,6.6,1200.0,1.61,7.71,,,,,,6.1,4.8,4.6,-3.1,5.0,4.8,4.9,5.5,5.8,8.7,11.5,16.7,17.6,1.5,2.2,9.7,
108,2019-12-17,7.7,3.2,2356.0,10.2,1,6.75,,,,,9.8,8.5,340.0,2305.0,4.5,320.0,2312.0,2.3,1988.0,4.5,57,1,81.4,8.6,1005.4,1020.2,2350.0,1013.1,1208.0,1015.9,9.6,0.0,1400.0,0.33,1.17,,,,,,8.6,7.4,6.9,0.4,7.0,6.7,6.4,6.7,6.4,8.6,11.4,16.6,17.5,0.6,0.8,0.1,0.67
108,2019-12-18,0.8,-1.7,815.0,5.2,1339,,,,,,,8.0,320.0,20.0,4.2,290.0,506.0,2.5,2169.0,-5.2,46,1442,64.6,4.2,1013.2,1026.1,1041.0,1020.1,29.0,1024.1,9.6,8.4,1200.0,1.77,9.83,,,,,,3.5,0.6,2.4,-3.4,4.1,5.0,5.8,6.5,6.9,8.7,11.3,16.5,17.5,1.4,1.9,,
108,2019-12-19,-0.8,-4.5,740.0,3.1,1506,1.42,,,,,0.0,7.3,320.0,1013.0,4.8,320.0,1018.0,2.4,2102.0,-10.8,29,1357,47.8,2.7,1015.3,1027.8,2209.0,1025.0,27.0,1026.3,9.6,8.5,1200.0,1.78,9.96,,,,,,1.8,1.0,0.5,-8.1,2.1,3.4,4.6,5.6,6.4,8.8,11.3,16.5,17.5,1.5,2.1,0.0,
108,2019-12-20,-1.1,-3.5,2352.0,2.0,1422,0.83,,,,,0.0,7.3,320.0,1233.0,3.9,320.0,1357.0,2.3,2013.0,-12.2,19,1447,45.3,2.5,1018.6,1031.3,1055.0,1027.3,8.0,1029.6,9.6,8.9,1200.0,1.86,10.45,,,,,,1.4,0.9,0.3,-8.5,1.7,2.7,3.9,4.8,5.8,8.7,11.2,16.4,17.4,1.5,2.2,,
108,2019-12-21,-1.2,-5.1,603.0,1.5,1344,3.25,,,,,0.6,5.2,50.0,2207.0,2.9,70.0,840.0,1.7,1480.0,-6.6,42,1105,68.1,4.0,1016.4,1031.0,1.0,1024.2,2347.0,1027.4,9.6,1.9,1000.0,1.03,3.35,,,,,,5.5,5.0,-1.4,-10.6,0.0,1.5,3.0,4.2,5.2,8.5,11.1,16.2,17.3,0.6,0.9,0.6,
108,2019-12-22,4.1,0.3,703.0,8.4,1513,1.08,,,,,0.3,5.9,90.0,818.0,3.5,70.0,1034.0,1.7,1482.0,-2.4,47,1525,63.4,5.1,1010.1,1025.4,57.0,1016.9,2218.0,1020.7,9.6,5.2,1200.0,1.47,7.2,,,,,,7.8,5.1,2.2,-2.9,1.8,2.2,2.9,3.8,4.8,8.4,11.0,16.2,17.4,1.1,1.5,3.2,
108,2019-12-23,3.4,0.3,2351.0,5.2,1,3.58,,,,,2.9,7.9,180.0,50.0,4.2,290.0,1300.0,2.0,1754.0,0.3,57,1628,80.4,6.3,1011.5,1026.8,2248.0,1017.2,132.0,1022.2,9.6,2.4,1100.0,1.13,5.1,,,,,,6.1,6.1,3.4,-5.8,4.0,4.0,4.1,4.7,5.0,8.0,10.9,16.1,17.3,0.7,1.0,0.0,
108,2019-12-24,0.8,-2.9,658.0,6.5,1451,,,,,,,4.7,90.0,428.0,3.1,70.0,430.0,1.4,1197.0,-4.8,43,1509,67.9,4.3,1016.6,1029.6,920.0,1026.0,1451.0,1027.5,9.6,8.0,1200.0,1.65,9.43,,,,,,0.8,0.0,1.4,-7.9,2.2,3.0,3.9,4.7,5.3,8.0,10.8,16.0,17.3,1.1,1.6,,
108,2019-12-25,2.0,-2.7,539.0,6.6,1453,,,,,,,5.3,270.0,1557.0,3.2,270.0,1600.0,1.0,885.0,-5.2,34,1330,60.8,4.2,1013.1,1026.9,1022.0,1021.0,2319.0,1023.8,9.6,3.3,1100.0,1.42,6.64,,,,,,5.9,4.5,1.5,-6.9,1.6,2.5,3.4,4.3,5.0,7.9,10.6,16.0,17.3,0.8,1.1,0.1,
108,2019-12-26,2.0,-2.4,2354.0,4.1,1439,5.08,,,,,0.3,9.0,290.0,2045.0,5.2,290.0,2023.0,2.4,2116.0,-5.4,42,1440,59.0,4.2,1007.2,1021.2,1.0,1015.1,1406.0,1017.9,9.6,1.3,1400.0,0.77,3.72,,,,,,5.4,4.6,2.4,-4.5,2.9,3.3,3.8,4.5,5.1,7.9,10.6,15.9,17.3,1.0,1.5,0.2,
108,2019-12-27,-1.7,-4.6,724.0,2.6,1442,,,,,,,7.7,290.0,1651.0,4.3,290.0,1055.0,2.1,1792.0,-12.4,23,1441,45.4,2.4,1014.1,1027.9,2314.0,1019.8,1.0,1025.1,9.6,9.0,1200.0,1.78,10.36,,,,,,0.0,0.0,-0.9,-8.9,0.8,2.0,3.1,4.1,5.0,7.8,10.5,15.8,17.2,1.5,2.2,,
108,2019-12-28,1.1,-3.6,336.0,6.1,1347,,,,,,,5.8,70.0,1042.0,3.7,70.0,726.0,2.0,1710.0,-9.0,34,1343,47.6,3.1,1017.7,1029.4,942.0,1027.4,1332.0,1028.5,9.6,5.8,1200.0,1.63,8.09,,,,,,3.5,2.5,-0.7,-7.9,0.3,1.4,2.5,3.4,4.5,7.6,10.3,15.6,17.1,1.4,2.0,,
108,2019-12-29,3.8,1.1,43.0,6.2,1525,6.75,,,,,1.4,6.6,110.0,638.0,4.4,70.0,645.0,2.9,2500.0,-5.4,37,1408,52.5,4.2,1015.0,1029.2,1.0,1022.8,2250.0,1025.7,9.6,0.0,1200.0,0.55,3.28,,,,,,9.0,5.4,1.7,-3.5,1.8,2.0,2.7,3.5,4.3,7.5,10.2,15.6,17.2,1.1,1.6,1.5,
108,2019-12-30,2.7,-5.7,2359.0,6.8,1131,5.08,,,,,0.4,13.1,320.0,2357.0,7.4,320.0,2358.0,2.9,2465.0,-2.3,43,2118,70.3,5.5,1013.0,1029.6,2359.0,1020.8,427.0,1023.8,9.6,0.0,1000.0,0.43,2.24,,,,,,7.5,7.0,3.3,-5.9,3.5,3.6,3.7,4.2,4.5,7.3,10.0,15.5,17.1,0.9,1.3,0.3,
108,2019-12-31,-7.9,-10.9,734.0,-4.5,1526,1.58,,,,,0.0,10.8,340.0,3.0,7.5,340.0,2.0,3.1,2686.0,-19.5,26,1556,39.3,1.3,1023.7,1037.3,1010.0,1029.5,9.0,1035.0,9.6,9.1,1200.0,1.91,11.11,,,,,,1.3,1.3,-3.5,-12.3,-0.5,1.4,2.8,3.8,4.6,7.2,9.9,15.4,17.1,1.0,1.4,0.0,
108,2020-01-01,-2.2,-6.5,1.0,0.3,1457,9.83,,,,,0.1,4.8,50.0,906.0,2.6,50.0,904.0,0.6,509.0,-8.1,37,2,64.4,3.4,1021.1,1034.0,952.0,1031.2,1418.0,1032.1,9.6,0.8,1100.0,1.0,4.53,0.0,,0.0,,0.0,8.9,8.9,-0.9,-6.6,-0.4,0.5,1.9,2.9,4.1,7.2,9.8,15.3,17.0,0.4,0.6,0.1,
108,2020-01-02,1.0,-0.7,1.0,3.8,1500,,,,,,,6.7,250.0,1437.0,4.0,290.0,1525.0,1.2,996.0,-4.8,54,1212,65.4,4.3,1018.7,1031.3,1.0,1028.2,1355.0,1029.6,9.6,0.0,1200.0,0.67,3.47,,,,,,7.9,7.9,0.1,-7.0,0.0,0.7,1.7,2.6,3.7,7.0,9.7,15.2,17.0,0.7,1.0,,
108,2020-01-03,-0.1,-3.4,807.0,4.6,1547,,,,,,,5.8,270.0,1122.0,3.5,270.0,1422.0,1.7,1508.0,-8.4,26,1430,56.9,3.3,1016.4,1029.0,954.0,1025.8,1438.0,1027.3,9.7,8.8,1300.0,1.7,10.1,,,,,,0.0,0.0,-0.4,-9.0,0.3,1.0,1.8,2.7,3.6,6.8,9.6,15.1,16.9,1.4,1.9,,
108,2020-01-04,1.2,-2.8,512.0,6.1,1450,,,,,,,8.5,340.0,1206.0,4.5,320.0,1228.0,1.9,1623.0,-8.2,32,1457,50.8,3.3,1015.4,1028.4,2339.0,1024.4,1410.0,1026.2,9.7,7.9,1200.0,1.68,9.29,,,,,,2.1,2.1,0.0,-8.8,0.4,1.1,1.9,2.7,3.6,6.7,9.5,15.1,16.9,1.5,2.1,,
108,2020-01-05,1.3,-3.2,821.0,6.6,1453,,,,,,,4.4,180.0,1312.0,2.9,70.0,2335.0,1.1,985.0,-9.5,28,1518,45.6,3.0,1019.7,1032.6,958.0,1028.1,10.0,1030.6,9.7,7.1,1100.0,1.66,9.1,,,,,,3.9,0.0,-0.5,-9.9,0.2,1.0,1.8,2.6,3.5,6.5,9.3,15.0,16.9,1.5,2.1,,
108,2020-01-06,3.1,0.6,53.0,4.6,1158,14.33,,,,,1.8,8.8,70.0,1505.0,5.4,70.0,1739.0,3.1,2705.0,-3.5,39,430,65.4,5.0,1015.3,1030.3,32.0,1020.5,2400.0,1026.0,9.7,0.0,1100.0,0.64,2.03,,,,,,9.8,7.5,1.0,-3.4,1.0,1.3,1.9,2.6,3.4,6.4,9.2,14.9,16.8,0.7,1.0,17.8,
108,2020-01-07,6.3,4.2,1.0,7.7,2350,24.0,,,,,46.3,9.5,90.0,2015.0,6.3,70.0,1846.0,4.0,3413.0,5.5,93,1031,95.0,9.1,999.3,1020.5,1.0,997.8,2347.0,1009.7,9.7,0.0,1100.0,0.17,0.75,,,,,,10.0,7.6,5.1,3.6,4.5,3.8,3.3,3.6,3.7,6.4,9.2,15.0,16.9,0.3,0.5,41.9,
108,2020-01-08,2.4,-0.4,2336.0,8.9,47,9.5,,,,,11.6,11.8,250.0,49.0,6.3,270.0,550.0,3.3,2875.0,0.3,73,2352,86.1,6.3,1003.6,1023.3,2350.0,997.4,24.0,1014.3,9.7,0.0,1400.0,0.31,1.84,,,,,,9.6,8.5,4.0,-0.6,4.5,4.6,4.5,4.7,4.4,6.0,9.0,14.8,16.7,0.5,0.8,0.0,
108,2020-01-09,-1.2,-3.1,2349.0,2.0,1534,,,,,,,7.2,270.0,1049.0,4.3,320.0,1223.0,2.3,1971.0,-6.9,47,1419,65.3,3.7,1013.4,1025.9,2231.0,1022.8,1417.0,1024.3,9.7,8.7,1200.0,1.75,9.14,,,,,,1.6,1.6,1.3,-7.7,2.2,2.9,3.6,4.3,4.5,5.9,8.1,14.6,16.7,1.1,1.5,,
108,2020-01-10,-0.6,-4.3,453.0,4.2,1534,,,,,,,5.5,320.0,1810.0,3.7,320.0,1408.0,1.5,1300.0,-7.1,36,1644,62.9,3.6,1013.0,1026.2,922.0,1022.1,1615.0,1023.9,9.8,7.5,1300.0,1.66,9.39,,,,,,3.1,0.0,0.2,-7.8,0.9,1.8,2.8,3.6,4.2,6.1,8.1,14.3,16.7,1.1,1.6,,
108,2020-01-11,-0.1,-2.6,806.0,3.9,1334,,,,,,,7.0,320.0,1949.0,4.8,340.0,1956.0,1.9,1619.0,-7.0,35,1431,60.9,3.6,1009.4,1022.6,1000.0,1018.5,1659.0,1020.3,9.8,8.1,1200.0,1.84,10.13,,,,,,3.6,1.0,0.1,-7.5,0.9,1.6,2.4,3.2,3.8,6.1,8.2,14.2,16.6,1.4,2.0,,
108,2020-01-12,-1.0,-3.5,633.0,2.8,1551,,,,,,,6.8,290.0,1714.0,4.1,290.0,1216.0,2.4,2031.0,-7.7,38,1508,61.5,3.5,1007.5,1020.6,2309.0,1016.8,1350.0,1018.4,9.8,8.6,1200.0,1.83,10.33,,,,,,3.6,2.1,0.4,-6.3,1.1,1.6,2.3,3.0,3.6,6.0,8.2,14.2,16.6,1.3,1.8,,
108,2020-01-13,-2.9,-4.7,632.0,0.2,1422,,,,,,,8.3,270.0,1404.0,4.9,320.0,1218.0,2.3,1992.0,-12.2,28,1607,51.0,2.5,1012.4,1026.0,2233.0,1020.0,103.0,1023.4,9.8,8.1,1200.0,1.92,11.15,,,,,,1.4,0.6,-1.3,-10.5,0.1,1.1,2.0,2.9,3.5,5.9,8.2,14.1,16.6,1.4,2.0,,
108,2020-01-14,-2.3,-5.7,637.0,2.6,1413,,,,,,,5.5,320.0,1516.0,3.3,320.0,1428.0,1.6,1387.0,-13.0,20,1620,45.3,2.3,1015.0,1028.1,2400.0,1024.2,1418.0,1026.0,9.8,8.5,1200.0,1.78,10.06,,,,,,1.0,1.0,-1.6,-10.4,-0.4,0.5,1.6,2.5,3.2,5.8,8.2,14.1,16.5,1.4,2.0,,
108,2020-01-15,-2.7,-6.4,722.0,2.2,1510,,,,,,,8.0,290.0,1411.0,4.5,320.0,1418.0,1.9,1673.0,-13.4,24,1322,44.8,2.2,1017.6,1030.0,1045.0,1027.4,1453.0,1028.7,9.9,9.2,1200.0,1.94,11.6,,,,,,0.1,0.0,-2.0,-10.7,-0.8,0.2,1.2,2.1,3.0,5.7,8.2,14.0,16.5,1.5,2.2,,
108,2020-01-16,-1.7,-5.5,816.0,3.2,1430,,,,,,,6.9,320.0,1709.0,4.4,340.0,1714.0,1.6,1417.0,-13.0,24,1427,43.0,2.3,1016.3,1029.3,947.0,1025.3,1453.0,1027.3,9.9,8.3,1200.0,1.89,10.75,,,,,,5.0,0.0,-1.6,-10.9,-0.7,0.1,1.0,1.9,2.9,5.7,8.2,13.9,16.4,1.5,2.1,,
108,2020-01-17,-0.6,-4.8,720.0,4.9,1449,,,,,,,6.7,320.0,1952.0,3.8,320.0,1927.0,1.5,1311.0,-11.7,27,1437,43.9,2.5,1012.6,1025.7,241.0,1021.6,1728.0,1023.5,9.9,7.6,1200.0,1.73,9.85,,,,,,4.8,0.0,-0.8,-9.0,-0.5,0.1,1.0,1.8,2.7,5.5,8.1,13.8,16.4,1.5,2.1,,
108,2020-01-18,0.3,-4.1,802.0,5.9,1503,,,,,,,6.8,290.0,1636.0,4.2,270.0,1739.0,1.8,1569.0,-10.0,17,1622,48.1,2.9,1010.9,1023.1,1019.0,1020.2,1447.0,1021.7,9.9,9.1,1200.0,1.9,11.38,,,,,,2.1,0.0,-0.6,-9.1,-0.3,0.1,1.0,1.8,2.7,5.5,8.0,13.8,16.4,1.7,2.4,,
108,2020-01-19,1.9,-0.4,3.0,5.3,1510,1.58,,,,,0.6,10.9,290.0,1243.0,6.1,320.0,1459.0,2.2,1862.0,-4.5,42,1551,62.8,4.4,1008.0,1020.9,1.0,1016.6,1450.0,1018.7,9.9,4.8,1300.0,1.37,6.08,0.3,955.0,0.3,955.0,0.3,4.8,3.3,0.5,-5.6,0.0,0.2,1.0,1.8,2.6,5.4,7.9,13.8,16.3,1.1,1.5,0.6,
108,2020-01-20,0.7,-3.3,2324.0,5.5,1313,,,,,,,10.4,290.0,1759.0,5.7,270.0,1636.0,2.5,2202.0,-9.7,24,1216,46.8,3.0,1012.2,1028.5,2358.0,1020.3,416.0,1023.0,10.0,8.7,1200.0,1.92,10.24,,,,,,2.3,2.3,-0.1,-8.2,0.3,0.5,1.2,1.9,2.5,5.3,7.8,13.6,16.2,1.7,2.4,,
108,2020-01-21,-0.4,-5.6,800.0,5.5,1541,,,,,,,5.6,70.0,1038.0,3.5,320.0,142.0,1.4,1209.0,-13.9,19,1418,36.9,2.1,1018.8,1032.4,925.0,1028.1,1517.0,1029.8,10.0,9.2,1300.0,1.92,11.55,,,,,,2.9,1.3,-0.8,-12.2,-0.2,0.4,1.2,1.9,2.5,5.2,7.8,13.6,16.2,1.8,2.6,,
108,2020-01-22,3.0,-0.1,47.0,7.8,1447,,,,,,,6.3,70.0,1524.0,3.2,90.0,1602.0,1.7,1479.0,-10.9,22,1422,36.0,2.7,1014.6,1028.9,7.0,1022.9,2321.0,1025.4,10.0,3.7,1400.0,1.54,6.8,,,,,,7.8,5.3,1.3,-3.0,0.6,0.6,1.2,1.9,2.5,5.1,7.7,13.5,16.2,1.5,2.2,,
108,2020-01-23,4.6,0.0,802.0,9.9,1450,,,,,,,6.9,320.0,1313.0,4.7,320.0,1938.0,2.0,1701.0,-5.4,32,1408,49.3,4.1,1013.5,1027.2,2341.0,1022.0,1436.0,1024.2,10.0,8.8,1200.0,1.83,10.73,,,,,,3.4,0.5,2.2,-7.7,2.0,1.6,1.8,2.4,2.5,5.1,7.7,13.5,16.1,1.9,2.7,,
108,2020-01-24,2.8,-1.3,816.0,7.4,1534,,,,,,,6.4,320.0,1648.0,3.7,320.0,1737.0,1.7,1508.0,-3.7,43,1526,63.0,4.6,1019.5,1031.7,950.0,1027.2,1.0,1030.3,10.1,8.8,1200.0,1.87,10.53,,,,,,3.0,0.0,1.9,-6.1,2.3,2.3,2.4,2.8,2.6,5.0,7.6,13.4,16.1,1.4,2.1,,
108,2020-01-25,4.3,0.6,251.0,8.8,1202,,,,,,,6.8,320.0,1941.0,3.9,320.0,1851.0,1.5,1309.0,-2.2,49,1102,63.1,5.2,1018.7,1031.1,14.0,1027.2,1542.0,1029.5,10.1,3.6,1100.0,1.56,7.86,,,,,,7.4,3.1,2.4,-4.8,2.7,2.8,2.8,3.1,2.9,5.1,7.6,13.4,16.1,1.1,1.6,,
108,2020-01-26,5.5,-0.2,747.0,11.9,1516,,,,,,,11.1,90.0,2122.0,6.1,70.0,1948.0,2.7,2342.0,-3.2,31,1425,56.3,4.8,1016.5,1029.5,230.0,1024.6,1620.0,1027.2,10.1,7.3,1200.0,1.97,11.21,,,,,,5.8,0.0,3.5,-7.1,3.5,3.2,3.0,3.5,3.2,5.1,7.5,13.3,16.1,3.0,4.3,,
108,2020-01-27,5.9,4.8,2331.0,7.5,1418,6.92,,,,,0.1,13.7,90.0,720.0,7.0,70.0,1649.0,4.6,3987.0,-4.5,35,1531,48.1,4.5,1010.4,1025.8,1.0,1018.3,1445.0,1021.0,10.2,0.0,1200.0,0.51,2.76,,,,,,9.5,4.8,3.6,2.8,3.9,3.9,3.8,4.1,3.7,5.1,7.5,13.3,16.1,1.6,2.4,0.1,
108,2020-01-28,6.8,4.3,231.0,9.9,1442,2.67,,,,,0.0,8.8,70.0,2030.0,5.4,70.0,2028.0,2.6,2263.0,-3.3,37,1329,49.4,4.8,1007.7,1019.6,1.0,1016.9,1533.0,1018.2,10.2,0.0,1300.0,0.75,3.98,,,,,,7.3,6.8,4.6,0.6,4.8,4.4,4.1,4.4,4.0,5.3,7.4,13.2,16.0,1.6,2.3,,
108,2020-01-29,6.0,3.2,708.0,9.6,1450,,,,,,,5.8,50.0,947.0,3.6,70.0,1921.0,2.1,1837.0,-4.8,35,1623,46.4,4.3,1005.3,1018.8,1.0,1013.8,1608.0,1015.8,10.2,3.1,1200.0,1.24,7.3,,,,,,6.6,2.0,3.7,-0.6,4.2,4.3,4.2,4.5,4.2,5.3,7.4,13.0,15.9,1.6,2.3,,
108,2020-01-30,5.2,1.4,814.0,10.4,1249,,,,,,,5.7,290.0,1748.0,3.0,320.0,1433.0,1.8,1513.0,-5.4,30,1255,47.0,4.1,1004.4,1016.9,2316.0,1013.3,1430.0,1014.9,10.3,5.5,1200.0,2.26,9.24,,,,,,4.0,3.8,3.0,-5.3,3.8,4.1,4.2,4.6,4.5,5.5,7.4,13.0,15.9,1.7,2.4,,
108,2020-01-31,3.9,1.4,2357.0,8.9,1347,0.17,,,,,0.0,8.1,230.0,1545.0,4.4,270.0,1435.0,2.3,2022.0,-3.3,41,1333,59.6,4.8,1009.0,1022.6,2301.0,1016.8,2.0,1019.7,10.3,6.1,1300.0,1.89,9.41,,,,,,4.8,4.3,2.8,-6.3,3.9,4.3,4.3,4.7,4.6,5.6,7.5,13.0,15.8,1.4,2.0,0.0,
108,2020-02-01,2.6,-1.2,705.0,7.6,1556,,,,,,,7.7,320.0,1434.0,4.7,270.0,1457.0,1.7,1505.0,-3.2,43,1526,66.6,4.9,1013.4,1025.4,2322.0,1022.2,109.0,1024.1,10.3,5.3,1500.0,1.17,7.17,,,,,,3.4,3.4,2.3,-7.6,2.6,3.3,3.8,4.4,4.6,5.8,7.5,12.9,15.8,1.1,1.6,,
108,2020-02-02,1.5,-2.1,747.0,5.3,1309,,,,,,,7.3,290.0,1815.0,4.7,320.0,1821.0,1.8,1564.0,-7.8,24,1834,52.3,3.4,1014.7,1027.4,941.0,1023.9,1700.0,1025.6,10.3,4.8,1200.0,1.42,8.39,,,,,,6.1,2.3,1.9,-8.7,2.4,2.9,3.4,4.0,4.4,5.8,7.6,12.9,15.7,1.6,2.3,0.0,
108,2020-02-03,-0.4,-2.9,2357.0,3.0,1456,3.08,,,,,0.0,9.0,290.0,1419.0,5.7,270.0,1448.0,3.1,2705.0,-11.8,23,1359,43.6,2.6,1016.3,1029.4,2340.0,1024.8,1.0,1027.3,10.4,9.6,1200.0,2.22,13.56,,,,,,1.5,1.1,2.3,-6.2,2.5,3.0,3.4,4.0,4.3,5.8,7.5,12.7,15.7,2.0,2.9,,
